OG_name,CAI_mean,knum,knum_description,b1,b6,b7,b8
OG_2750,0.7137298357227915,K02956,"K02956 (small subunit ribosomal protein S15, https://www.genome.jp/entry/K02956)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457665.1_2858_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462196.1_3184_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000059465.1_3370_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000059465.1_3478_1
OG_2268,0.712535129002167,K02884,"K02884 (large subunit ribosomal protein L19, https://www.genome.jp/entry/K02884)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457143.1_2365_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461603.1_2593_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000065257.1_2760_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000065257.1_2899_1
OG_2749,0.7118912981474337,K00962,"K00962 (polyribonucleotide nucleotidyltransferase [EC:2.7.7.8], https://www.genome.jp/entry/K00962)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457664.1_2857_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462195.1_3183_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_010989243.1_3369_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001670767.1_3477_1
OG_3491,0.710518439979121,K02926,"K02926 (large subunit ribosomal protein L4, https://www.genome.jp/entry/K02926)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458461.1_3625_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462343.1_3331_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000424395.1_4266_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000424395.1_3630_1
OG_2570,0.7091905576012238,K00927,"K00927 (phosphoglycerate kinase [EC:2.7.2.3], https://www.genome.jp/entry/K00927)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457468.1_2673_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461985.1_2973_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000111274.1_3140_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000111274.1_3254_1
OG_3827,0.7089849286338223,K01507,"K01507 (inorganic pyrophosphatase [EC:3.6.1.1], https://www.genome.jp/entry/K01507)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458851.1_3970_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463275.1_4265_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000055079.1_4678_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000055079.1_4602_1
OG_2271,0.7084584215988731,K02959,"K02959 (small subunit ribosomal protein S16, https://www.genome.jp/entry/K02959)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457146.1_2368_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461606.1_2596_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000256453.1_2763_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000256453.1_2902_1
OG_2212,0.707569049836614,K00600,"K00600 (glycine hydroxymethyltransferase [EC:2.1.2.1], https://www.genome.jp/entry/K00600)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457085.1_2308_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461490.1_2480_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000919178.1_317_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000919178.1_2769_1
OG_3482,0.7057226926125133,K02950,"K02950 (small subunit ribosomal protein S12, https://www.genome.jp/entry/K02950)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458452.1_3616_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462352.1_3340_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000246815.1_4254_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000246815.1_3642_1
OG_143,0.7036570027914942,K00163,"K00163 (pyruvate dehydrogenase E1 component [EC:1.2.4.1], https://www.genome.jp/entry/K00163)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454766.1_147_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459157.1_152_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000003851.1_167_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000003852.1_163_1
OG_3492,0.700707030983985,K02892,"K02892 (large subunit ribosomal protein L23, https://www.genome.jp/entry/K02892)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458462.1_3626_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462342.1_3330_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000617546.1_4267_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000617546.1_3629_1
OG_4373,0.6972534565111288,K07345,"K07345 (major type 1 subunit fimbrin (pilin), https://www.genome.jp/entry/K07345)",,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462541.1_3529_1,,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000395013.1_3839_1
OG_2917,0.6931229881636394,K00053,"K00053 (ketol-acid reductoisomerase [EC:1.1.1.86], https://www.genome.jp/entry/K00053)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457839.1_3029_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462800.1_3789_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000024943.1_3558_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000024943.1_4099_1
OG_2976,0.6930979894715035,K03046,"K03046 (DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6], https://www.genome.jp/entry/K03046)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457916.1_3101_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463023.1_4012_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000653965.1_3641_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000653965.1_4335_1
OG_145,0.6899887674433256,K00382,"K00382 (dihydrolipoyl dehydrogenase [EC:1.8.1.4], https://www.genome.jp/entry/K00382)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454768.1_149_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459159.1_154_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001527420.1_169_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001519338.1_165_1
OG_3475,0.6886409760493969,K03775,"K03775 (FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8], https://www.genome.jp/entry/K03775)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458445.1_3609_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462359.1_3347_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000861345.1_4247_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000861341.1_3649_1
OG_1034,0.6876240758054446,K04072,"K04072 (acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1], https://www.genome.jp/entry/K04072)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455751.1_1076_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_460708.1_1698_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000301680.1_1750_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001540171.1_1910_1
OG_3507,0.6831773235764724,K02988,"K02988 (small subunit ribosomal protein S5, https://www.genome.jp/entry/K02988)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458477.1_3641_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462327.1_3315_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000940121.1_4282_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000940121.1_3614_1
OG_3030,0.6830422391046287,K01803,"K01803 (triosephosphate isomerase (TIM) [EC:5.3.1.1], https://www.genome.jp/entry/K01803)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457971.1_3155_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462962.1_3951_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001216342.1_3705_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001216339.1_4266_1
OG_626,0.6826660773781021,K01902,"K01902 (succinyl-CoA synthetase alpha subunit [EC:6.2.1.5], https://www.genome.jp/entry/K01902)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455295.1_636_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459724.1_716_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000114639.1_2257_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000114631.1_821_1
OG_3501,0.6824194608779042,K02895,"K02895 (large subunit ribosomal protein L24, https://www.genome.jp/entry/K02895)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458471.1_3635_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462333.1_3321_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000729187.1_4276_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000729185.1_3620_1
OG_3128,0.6816022506663105,K02111,"K02111 (F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1], https://www.genome.jp/entry/K02111)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458076.1_3252_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462766.1_3755_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001176751.1_3824_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001176753.1_4064_1
OG_3483,0.6813033674381206,K02992,"K02992 (small subunit ribosomal protein S7, https://www.genome.jp/entry/K02992)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458453.1_3617_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462351.1_3339_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001138042.1_4255_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541002.1_3641_1
OG_2979,0.6796021077488158,K02864,"K02864 (large subunit ribosomal protein L10, https://www.genome.jp/entry/K02864)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457919.1_3104_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463020.1_4009_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001207203.1_3644_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001207203.1_4332_1
OG_3239,0.6792638661318354,K02902,"K02902 (large subunit ribosomal protein L28, https://www.genome.jp/entry/K02902)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458198.1_3371_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462628.1_3616_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001519051.1_3971_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001519051.1_3926_1
OG_2102,0.6770891140486022,K02784,"K02784 (phosphocarrier protein HPr, https://www.genome.jp/entry/K02784)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456968.1_2197_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461366.1_2356_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000487600.1_450_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000487600.1_2635_1
OG_2977,0.6767181895813282,K03043,"K03043 (DNA-directed RNA polymerase subunit beta [EC:2.7.7.6], https://www.genome.jp/entry/K03043)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457917.1_3102_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463022.1_4011_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000263105.1_3642_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_024131388.1_4334_1
OG_3505,0.6756348189143225,K02933,"K02933 (large subunit ribosomal protein L6, https://www.genome.jp/entry/K02933)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458475.1_3639_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462329.1_3317_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000091939.1_4280_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000091939.1_3616_1
OG_2014,0.6746344502668852,K00925,"K00925 (acetate kinase [EC:2.7.2.1], https://www.genome.jp/entry/K00925)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456879.1_2106_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461279.1_2269_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000095689.1_550_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000095689.1_2540_1
OG_3504,0.6726914814854238,K02994,"K02994 (small subunit ribosomal protein S8, https://www.genome.jp/entry/K02994)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458474.1_3638_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462330.1_3318_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000062611.1_4279_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000062611.1_3617_1
OG_3945,0.6724096908150559,K03784,"K03784 (purine-nucleoside phosphorylase [EC:2.4.2.1], https://www.genome.jp/entry/K03784)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458982.1_4088_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463426.1_4416_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000224864.1_4829_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000224865.1_4744_1
OG_3497,0.6691264345639403,K02878,"K02878 (large subunit ribosomal protein L16, https://www.genome.jp/entry/K02878)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458467.1_3631_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462337.1_3325_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000941208.1_4272_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000941208.1_3624_1
OG_3506,0.6680557504295115,K02881,"K02881 (large subunit ribosomal protein L18, https://www.genome.jp/entry/K02881)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458476.1_3640_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462328.1_3316_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000358956.1_4281_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000358956.1_3615_1
OG_3489,0.6661322529596329,K02946,"K02946 (small subunit ribosomal protein S10, https://www.genome.jp/entry/K02946)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458459.1_3623_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462345.1_3333_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001181005.1_4264_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001181005.1_3632_1
OG_2103,0.665053201451123,K02777,"K02777 (sugar PTS system EIIA component [EC:2.7.1.-], https://www.genome.jp/entry/K02777)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_456969.1_2198_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_461368.1_2358_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000522253.1_448_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000522253.1_2637_1
OG_3360,0.6643078653354229,K06149,"K06149 (universal stress protein A, https://www.genome.jp/entry/K06149)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458326.1_3494_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462492.1_3480_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000323566.1_4117_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000323565.1_3785_1
OG_3748,0.6612579094384154,K04078,"K04078 (chaperonin GroES, https://www.genome.jp/entry/K04078)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458768.1_3889_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463193.1_4183_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000027827.1_4589_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000027827.1_4515_1
OG_3095,0.6604056517838387,K01915,"K01915 (glutamine synthetase [EC:6.3.1.2], https://www.genome.jp/entry/K01915)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458042.1_3219_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462887.1_3876_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001271699.1_3784_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001271699.1_4192_1
OG_3130,0.6597852565037162,K02112,"K02112 (F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1], https://www.genome.jp/entry/K02112)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458078.1_3254_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462764.1_3753_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000190499.1_3826_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000190499.1_4062_1
OG_144,0.6589908977029495,K00627,"K00627 (pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12], https://www.genome.jp/entry/K00627)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_454767.1_148_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459158.2_153_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000963602.1_168_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001539004.1_164_1
OG_426,0.6588883782880838,K00939,"K00939 (adenylate kinase [EC:2.7.4.3], https://www.genome.jp/entry/K00939)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455084.1_434_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459483.1_476_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001220237.1_2501_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001220237.1_581_1
OG_3851,0.6588505517881662,K09022,"K09022 (2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10], https://www.genome.jp/entry/K09022)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458876.1_3994_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463318.1_4308_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000047544.1_4704_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000047544.1_4625_1
OG_3944,0.6584621371624364,K01839,"K01839 (phosphopentomutase [EC:5.4.2.7], https://www.genome.jp/entry/K01839)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458981.1_4087_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463425.1_4415_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000816454.1_4828_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000816459.1_4743_1
OG_3512,0.6584541834735288,K02948,"K02948 (small subunit ribosomal protein S11, https://www.genome.jp/entry/K02948)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458483.1_3647_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462321.1_3309_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_001029757.1_4288_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001029758.1_3608_1
OG_544,0.6583331241012975,K03704,"K03704 (cold shock protein, https://www.genome.jp/entry/K03704)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_455206.1_554_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_459621.1_613_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000034826.1_2357_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_000034826.1_729_1
OG_2753,0.6579417967438287,K02519,"K02519 (translation initiation factor IF-2, https://www.genome.jp/entry/K02519)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_457668.1_2861_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_462199.1_3187_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000131175.1_3373_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001540961.1_3481_1
OG_3780,0.6571440808852179,K01939,"K01939 (adenylosuccinate synthase [EC:6.3.4.4], https://www.genome.jp/entry/K01939)",b1:b1_b1_b1_b1_b1_b1_b1_b1_b1_lcl_NC_003198.1_cds_NP_458802.1_3922_1,b6:b6_b6_b6_b6_b6_b6_b6_b6_b6_lcl_NC_003197.2_cds_NP_463227.1_4217_1,b7:b7_b7_b7_b7_b7_b7_b7_b7_b7_lcl_NC_004631.1_cds_WP_000527972.1_4623_1,b8:b8_b8_b8_b8_b8_b8_b8_b8_b8_lcl_NC_006905.1_cds_WP_001541363.1_4549_1
